Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
presidential,162,158,150
mortality,162,150,140
mike,162,146,144
japan,162,155,148
frontlines,162,162,155
drive,162,158,150
calgary,162,153,131
selfisolating,161,161,156
investigation,161,153,146
hiding,161,149,140
belief,161,159,153
anywhere,161,161,160
90,161,149,147
youve,160,154,148
wtf,160,160,152
trip,160,159,150
third,160,157,153
shutting,160,158,151
sell,160,158,153
foxnews,160,157,129
cold,160,155,149
camp,160,148,131
waste,159,152,152
table,159,157,154
praise,159,155,149
planet,159,158,153
internet,159,155,146
id,159,156,151
denied,159,159,151
agenda,159,156,150
48,159,156,153
yeah,158,154,146
salary,158,143,135
reading,158,156,154
increased,158,155,154
executive,158,155,148
caring,158,155,154
brother,158,155,152
analysis,158,157,147
abhealth,158,158,123
tweeting,157,155,150
supporting,157,154,147
standard,157,152,152
sacrifice,157,152,150
deliver,157,156,148
cphocanada,157,155,144
clinton,157,141,135
spanish,156,153,151
signed,156,155,151
required,156,154,147
loeffler,156,152,141
justice,156,153,147
claimed,156,154,148
accountable,156,150,143
voice,155,152,147
suspended,155,152,145
stayhomesavelives,155,155,135
ongoing,155,155,151
mistake,155,149,146
havent,155,152,146
decided,155,153,150
covid19ontario,155,155,124
added,155,151,148
wouldnt,154,150,150
suggests,154,153,149
station,154,144,142
property,154,145,139
peter,154,140,134
college,154,149,144
suspend,153,150,145
sont,153,138,111
seat,153,138,134
race,153,143,138
manager,153,152,149
hurt,153,138,135
conspiracy,153,151,136
collapse,153,146,143
clinic,153,145,137
sars,152,145,138
refugee,152,137,130
landlord,152,137,127
destroy,152,147,143
voting,151,145,144
unable,151,149,144
suspected,151,147,146
gatewaypundit,151,151,120
field,151,145,143
dozen,151,149,146
bonnie,151,151,126
abortion,151,130,125
surface,150,139,136
straight,150,148,144
season,150,146,141
rapid,150,150,147
quick,150,149,146
prince,150,137,135
precaution,150,149,148
construction,150,133,114
cancelled,150,147,145
attacking,150,127,125
zone,149,123,116
value,149,146,141
success,149,148,144
severity,149,149,145
language,149,144,141
harm,149,140,137
globe,149,147,142
fellow,149,148,143
vp,148,143,130
scenario,148,139,131
sanitizer,148,144,138
recommendation,148,144,142
older,148,146,141
non,148,143,139
nationwide,148,146,142
david,148,143,139
covering,148,147,146
asymptomatic,148,142,136
apply,148,147,143
35,148,147,141
overwhelmed,147,147,140
mark,147,141,134
gun,147,116,114
explains,147,147,142
civil,147,142,138
willing,146,141,137
none,146,144,143
kushner,146,133,123
jim,146,136,133
blue,146,138,132
announce,146,143,138
wall,145,135,129
suffer,145,145,141
solidarity,145,144,137
percent,145,114,109
je,145,123,97
fully,145,143,143
elected,145,142,136
development,145,144,142
setting,144,143,140
promise,144,141,138
pneumonia,144,141,135
pls,144,125,121
offered,144,141,139
increasing,144,144,138
hasnt,144,143,140
employer,144,132,128
doubt,144,144,139
bottom,144,137,135
billionaire,144,132,131
subsidy,143,134,122
mandatory,143,139,136
locked,143,140,136
jump,143,142,133
green,143,135,131
crucial,143,143,139
approve,143,132,130
admin,143,138,134
taxpayer,142,138,135
stigma,142,121,29
santé,142,136,105
provides,142,142,139
obvious,142,142,138
hi,142,139,131
fool,142,139,133
experiencing,142,142,136
epicenter,142,138,134
covered,142,138,132
cent,142,127,121
bus,142,127,125
book,142,136,132
tout,141,134,123
jared,141,130,121
factory,141,133,131
easy,141,140,138
bar,141,138,135
33,141,140,135
tune,140,140,132
suggest,140,139,138
stopping,140,140,136
showed,140,138,135
fun,140,139,136
fish,140,126,123
finance,140,138,135
everyday,140,136,133
energy,140,134,125
delayed,140,137,133
clinical,140,138,136
certain,140,137,133
broken,140,139,135
accurate,140,139,135
trumpvirus,139,113,104
movie,139,132,131
miss,139,135,124
leaving,139,138,133
importance,139,139,138
decade,139,139,134
cutting,139,137,134
ccpvirus,139,138,104
slowthespread,138,138,118
letting,138,138,135
impacted,138,135,132
drtedros,138,132,95
downplaying,138,138,132
choose,138,135,135
block,138,138,136
assessment,138,131,129
affect,138,135,132
version,137,134,128
text,137,128,125
speakerpelosi,137,136,115
secret,137,137,126
scientific,137,136,127
regular,137,135,131
receiving,137,137,132
polqc,137,137,66
operation,137,134,129
managing,137,134,131
mail,137,134,126
intensive,137,135,131
exercise,137,133,131
double,137,137,136
dire,137,136,133
depression,137,126,114
changed,137,133,128
becomes,137,136,134
44,137,136,134
stayathomesavelives,136,136,131
stage,136,130,129
reached,136,136,131
prisoner,136,124,114
passing,136,134,128
otherwise,136,136,132
onevoice1,136,136,75
include,136,135,134
cool,136,118,112
chose,136,133,125
upon,135,135,132
liberty,135,119,115
celebrity,135,127,125
standing,134,130,127
sitting,134,133,130
seek,134,134,126
refusing,134,123,121
mortgage,134,124,119
french,134,122,119
followed,134,129,126
cuba,134,107,84
considering,134,133,128
considered,134,134,128
cancel,134,132,128
calm,134,132,127
association,134,123,118
arrest,134,129,120
activity,134,132,130
3000,134,133,128
risking,133,132,126
proper,133,132,129
pressure,133,131,127
goal,133,132,131
father,133,132,129
critically,133,132,129
asshole,133,130,127
virtually,132,130,129
tweeted,132,132,130
theory,132,131,128
spirit,132,120,119
shameful,132,131,128
secretary,132,125,120
mostly,132,125,123
manitoba,132,125,92
longterm,132,132,129
hong,132,124,102
disability,132,119,81
birx,132,126,116
begging,132,132,128
active,132,129,122
useful,131,131,130
sister,131,129,123
rapidly,131,130,127
pastor,131,124,115
option,131,126,126
no,131,114,98
main,131,130,122
insane,131,129,125
impossible,131,123,122
epidemiologist,131,131,126
chart,131,125,120
assist,131,130,126
anthony,131,131,128
spot,130,129,127
rosiebarton,130,128,118
pres,130,127,122
everywhere,130,129,124
encourage,130,129,129
ebola,130,124,120
definitely,130,127,120
visitor,129,122,120
rep,129,124,118
platform,129,124,122
kong,129,122,104
knowing,129,126,124
judge,129,123,120
duty,129,127,124
conversation,129,126,123
app,129,120,108
alive,129,126,125
violence,128,121,116
sale,128,126,123
playground,128,115,112
perspective,128,128,121
headline,128,122,118
girl,128,124,121
catch,128,128,122
cabinet,128,128,122
scott,127,111,107
recession,127,125,121
missing,127,126,122
min,127,112,108
medication,127,119,115
location,127,124,122
june,127,119,116
greater,127,127,124
felt,127,125,124
dumped,127,127,122
cleaner,127,108,105
christian,127,119,114
brain,127,123,120
africa,127,124,110
widespread,126,126,118
rural,126,123,115
recorded,126,123,121
preparing,126,126,123
missed,126,124,122
hopefully,126,126,126
failing,126,121,117
committed,126,118,118
chinaliedpeopledied,126,120,96
banned,126,114,111
admitted,126,124,111
36,126,122,114
writes,125,124,119
whitehouse,125,124,114
sophie,125,113,106
similar,125,125,122
rock,125,124,123
respiratory,125,123,121
reopen,125,124,119
remove,125,124,124
playbook,125,113,102
manage,125,121,121
housing,125,116,107
hospitalization,125,119,112
flying,125,121,119
faster,125,114,112
bought,125,125,121
became,125,124,120
barely,125,125,122
throughout,124,123,122
surprise,124,114,111
speaker,124,118,113
seven,124,119,117
scale,124,124,122
roxham,124,116,109
oversight,124,120,115
management,124,123,120
lol,124,121,112
crossing,124,123,118
continued,124,124,119
chris,124,122,118
breath,124,121,118
abed,124,116,96
upset,123,121,120
trumppandemic,123,123,111
stupidity,123,123,121
sit,123,123,121
pull,123,122,118
northern,123,117,109
launched,123,122,119
helpful,123,120,120
edmonton,123,114,99
cdnmedia,123,123,66
becoming,123,122,121
universal,122,120,112
temperature,122,116,113
technology,122,122,114
proven,122,122,120
personnes,122,113,93
hillary,122,118,115
forever,122,122,121
feed,122,122,119
ctvnews,122,119,107
connected,122,118,114
afraid,122,118,113
trusted,121,111,110
territory,121,116,114
super,121,119,116
shocking,121,121,119
sample,121,115,113
inmate,121,110,108
hysteria,121,117,112
hall,121,115,111
funny,121,121,118
demanding,121,117,114
delivered,121,116,111
crash,121,115,114
basically,121,120,118
trajectory,120,117,112
promised,120,119,112
pattyhajdu,120,118,109
isolated,120,118,115
grandparent,120,118,118
extreme,120,118,115
contained,120,115,112
chinavirus,120,119,105
accept,120,120,117
wuhancoronavirus,119,119,103
stuck,119,115,111
shouldnt,119,118,117
reduced,119,117,117
movement,119,118,118
louisiana,119,115,113
infect,119,116,115
identified,119,118,115
globalnews,119,119,109
fair,119,117,115
defeat,119,118,116
dc,119,115,111
cpc,119,113,105
claiming,119,116,114
asks,119,116,114
violating,118,118,116
ridiculous,118,118,117
recognize,118,116,115
provided,118,116,113
parliamentary,118,118,110
michael,118,110,107
metre,118,116,109
ldnont,118,117,51
lady,118,118,118
household,118,114,114
holy,118,118,115
fraud,118,110,107
fix,118,105,103
exclusive,118,118,112
eating,118,112,108
causing,118,114,112
widely,117,115,113
walking,117,112,110
sooner,117,104,103
shield,117,116,113
repeatedly,117,117,113
professor,117,117,113
perfect,117,114,110
parking,117,109,108
mais,117,113,85
extraordinary,117,108,105
cottage,117,112,106
window,116,113,110
us,116,114,112
speaks,116,111,107
screen,116,97,96
ron,116,115,114
queen,116,115,112
potentially,116,116,113
mitch,116,112,106
ministry,116,111,101
james,116,105,105
guide,116,113,111
estimate,116,113,109
corp,116,105,104
charles,116,113,111
birthday,116,93,90
anymore,116,115,111
afford,116,111,108
200,116,112,111
yr,115,104,99
sport,115,109,99
peak,115,107,101
originated,115,106,106
laying,115,113,111
item,115,110,106
israel,115,102,87
honest,115,115,110
desperate,115,112,108
deficit,115,114,114
central,115,114,111
carry,115,115,113
cancer,115,105,99
battling,115,113,111
abc,115,103,91
weather,114,110,108
transit,114,104,97
tracking,114,113,109
shown,114,113,101
saskatchewan,114,111,97
russian,114,109,104
pathetic,114,108,104
machine,114,109,106
heartbreaking,114,114,112
garbage,114,105,105
expose,114,112,109
charity,114,107,100
certainly,114,114,110
cdcgov,114,113,105
behavior,114,108,103
who,113,104,102
western,113,111,106
towards,113,109,107
sarscov2,113,112,96
reserve,113,110,107
putin,113,107,103
gt,113,95,93
glad,113,111,110
finding,113,111,106
cry,113,110,108
challenging,113,112,109
bat,113,103,98
arriving,113,112,107
acted,113,112,110
ça,112,101,77
younger,112,108,105
xi,112,106,99
washing,112,109,106
trudeaumustgo,112,111,91
suspect,112,112,112
powerful,112,110,110
personally,112,111,110
ou,112,102,95
nbc,112,104,93
nationalpost,112,112,105
med,112,109,107
launch,112,112,110
ignoring,112,109,106
dumb,112,107,103
dictatorship,112,109,102
develop,112,108,108
deputy,112,112,111
behaviour,112,105,101
base,112,106,105
spike,111,109,107
somehow,111,109,106
separate,111,104,104
remote,111,108,106
predicted,111,111,110
negligence,111,111,108
nature,111,107,105
mine,111,108,106
mexico,111,107,106
liberalparty,111,110,101
ice,111,88,84
halt,111,110,108
gym,111,104,103
enforce,111,107,102
creating,111,110,110
coronaviruscanada,111,111,74
charged,111,108,107
candidate,111,105,103
bernie,111,106,94
aware,111,110,108
arrived,111,109,108
specific,110,107,90
scene,110,110,110
primary,110,106,104
perhaps,110,107,104
pakistan,110,96,78
opposite,110,110,107
narrative,110,108,102
kelly,110,110,104
intel,110,108,100
contagious,110,107,105
asap,110,110,105
wondering,109,108,107
wide,109,106,103
una,109,93,55
sometimes,109,107,104
player,109,101,100
manufacturer,109,108,106
lawyer,109,107,106
ctv,109,104,95
confidence,109,106,104
anybody,109,107,103
washyourhands,108,108,94
struggle,108,108,107
scary,108,105,104
played,108,106,104
downplayed,108,107,104
coronavirusupdate,108,104,98
cell,108,102,98
wed,107,106,79
unnecessary,107,107,103
tory,107,100,93
surprised,107,107,107
shipped,107,103,99
reuters,107,96,83
protest,107,99,97
nightmare,107,105,102
met,107,106,97
lifesaving,107,106,103
jason,107,103,97
iranian,107,100,70
enjoy,107,106,103
debate,107,106,103
beautiful,107,107,103
39,107,102,100
usually,106,106,106
useless,106,106,103
turning,106,105,102
tear,106,106,104
smell,106,87,87
proof,106,104,101
planned,106,103,101
overseas,106,105,104
más,106,92,44
music,106,100,95
mouth,106,105,102
mention,106,105,103
jersey,106,101,96
institution,106,103,101
hr,106,101,95
hoping,106,104,100
hide,106,104,101
fought,106,105,104
floor,106,99,98
easily,106,101,101
doubling,106,98,96
cousin,106,106,100
contracted,106,106,103
coffee,106,100,97
chaos,106,105,104
wipe,105,97,95
viewer,105,97,94
training,105,102,102
strike,105,99,98
safely,105,102,101
review,105,103,103
reelection,105,104,100
rainy,105,81,79
quality,105,104,101
preparedness,105,98,96
pain,105,101,98
omg,105,102,96
mess,105,104,104
harper,105,91,83
hannity,105,98,92
guest,105,100,100
german,105,94,92
faire,105,96,80
criticism,105,103,101
containing,105,104,99
agreed,105,100,98
2nd,105,103,99
1918,105,97,96
theyve,104,101,100
sat,104,103,92
sadly,104,103,100
prevention,104,102,98
murder,104,100,100
montreal,104,96,87
md,104,89,86
hajdu,104,101,100
golf,104,100,97
funeral,104,92,91
faith,104,100,100
dirty,104,98,96
covid19on,104,104,92
communication,104,103,102
canadacovid19,104,104,37
boost,104,102,101
appreciate,104,103,102
advantage,104,104,100
55,104,102,101
theresa,103,103,102
petition,103,102,99
immigration,103,99,95
horrible,103,101,98
fit,103,103,99
farmer,103,94,93
effectively,103,103,97
document,103,103,101
deeply,103,99,96
cope,103,102,100
casos,103,75,36
broke,103,102,100
shot,102,100,99
renter,102,88,85
provision,102,100,98
present,102,100,98
pass,102,100,98
notre,102,91,81
meal,102,96,93
malaria,102,100,95
kidding,102,101,101
ally,102,97,93
trucker,101,89,86
threatening,101,99,98
talked,101,95,92
suit,101,99,97
suggesting,101,101,97
quarantinelife,101,101,89
pt,101,87,78
protocol,101,100,98
nonsense,101,100,97
moved,101,95,95
influenza,101,95,93
episode,101,96,95
direction,101,101,100
diagnosis,101,100,98
designed,101,101,98
depends,101,101,99
contre,101,97,82
comfort,101,99,95
cat,101,86,84
carrier,101,97,96
caput,101,98,95
awful,101,100,96
37,101,100,97
20000,101,99,97
xenophobic,100,99,97
unfortunately,100,100,99
target,100,96,95
signing,100,98,95
rcmp,100,87,82
properly,100,100,99
