Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
cphocanada,294,293,202
conversation,294,292,262
calgary,294,263,166
treat,293,281,249
rent,293,269,237
reach,293,291,263
perspective,293,291,283
impeachment,293,291,240
illegal,293,285,253
however,293,292,272
globeandmail,293,290,232
environment,293,283,254
afraid,293,280,264
protocol,292,284,254
network,292,286,264
natural,292,286,261
willing,291,287,264
tv,291,279,252
raise,291,290,267
medicine,291,271,229
irresponsible,291,290,278
feeling,291,288,274
deserve,291,281,258
survive,290,288,275
permanent,290,282,244
okay,290,286,265
impacted,290,289,259
bit,290,274,257
basic,290,288,269
table,289,278,258
gta,289,274,234
mais,288,276,177
listening,288,286,278
crowded,288,279,254
ceo,288,272,233
ccp,288,241,170
providing,287,281,261
extra,287,280,247
conflict,287,266,246
yeah,286,283,266
union,286,248,209
reading,286,280,258
peace,286,275,253
notice,286,284,266
msm,286,278,230
learned,286,283,256
infectious,286,285,258
environmental,286,264,212
encouraging,286,284,266
attends,286,286,251
youth,285,274,228
victory,285,284,270
temporary,285,280,256
remind,285,285,272
sørensen,284,145,143
protecting,284,281,267
owns,284,279,246
added,284,282,262
writes,283,282,247
sacrifice,283,280,258
published,283,282,241
hair,283,270,258
delayed,283,266,221
taxpayer,282,276,245
ignoring,282,280,255
globally,282,280,254
germany,282,272,237
unable,281,280,265
explains,281,281,263
totally,280,271,262
shot,280,267,254
r,280,249,203
quite,280,277,268
investment,280,274,249
institution,280,274,261
antibody,280,257,212
amazon,280,253,226
advantage,280,278,264
supporter,279,274,244
pick,279,279,268
assessment,279,276,228
podcast,278,268,170
movement,278,263,241
eviction,278,257,210
pizza,277,224,202
europe,277,267,237
easy,277,273,261
regarding,276,276,250
je,276,229,144
battle,276,255,237
ventilator,275,265,244
managed,275,275,268
liberty,275,274,256
boy,275,266,247
wouldnt,274,274,256
webinar,274,251,189
murdered,274,269,252
hurt,274,271,254
warns,273,272,242
scotia,273,246,138
mexico,273,258,206
congress,273,263,220
blue,273,243,225
600,273,269,222
potential,272,270,253
pneumonia,272,235,205
ou,272,227,142
ctvnews,272,270,197
broke,272,265,239
pool,271,266,247
peacefully,271,271,259
negative,271,252,229
influenza,271,254,221
hiv,271,178,111
closure,271,267,243
shown,270,261,245
proof,270,268,248
everywhere,270,267,254
satellite,269,269,242
ldnont,269,268,60
havent,269,268,254
communication,269,264,249
35,269,266,245
whatever,268,261,247
stuff,268,265,257
position,268,266,251
particularly,268,268,244
elected,268,265,253
center,268,251,225
26,268,254,213
speech,267,265,248
percent,267,250,226
panic,267,234,211
maintain,267,266,246
machine,267,261,241
jour,267,256,116
donate,267,243,227
turned,266,263,252
relationship,266,261,233
lancet,266,257,216
internet,266,260,239
fined,266,266,237
chair,266,263,239
met,265,261,227
mention,265,259,250
ireland,265,218,56
grandma,265,258,239
dad,265,245,233
credibility,265,262,241
caught,265,250,240
bed,265,246,215
29,265,262,234
rage,264,261,250
property,264,253,233
praise,264,263,238
physicaldistancing,264,263,193
hypocritical,264,264,243
catch,264,263,252
assistance,264,252,228
target,263,256,232
non,263,247,213
extraordinary,263,256,234
cloth,263,256,245
becoming,263,262,246
ad,263,251,236
sharing,262,257,239
q,262,221,171
provides,262,262,221
maga,262,258,219
faire,262,250,165
directly,262,261,250
page,261,236,221
judge,261,240,219
island,260,247,199
fewer,260,250,226
cry,260,215,200
consequence,260,260,240
app,260,231,166
ability,260,256,246
regular,259,257,239
regional,259,255,212
ministry,259,248,189
leftist,259,245,190
grant,259,256,243
closing,259,258,236
yr,258,243,210
wednesday,258,251,220
task,258,246,227
senate,258,255,218
operation,258,255,233
exposing,258,232,221
exploiting,258,160,156
corruption,258,256,232
animal,258,234,185
amount,258,253,224
wasnt,257,254,238
supreme,257,252,230
shameful,257,256,247
protective,257,256,239
inspection,257,232,198
extend,257,257,232
drive,257,250,232
context,257,256,247
vaccination,256,211,189
secret,256,253,244
encourage,256,256,239
domestic,256,251,232
45,256,250,233
21,256,252,219
no,255,223,145
n95,255,251,217
johntory,255,248,167
hot,255,252,227
grateful,255,251,230
carrier,255,247,229
unprecedented,254,248,231
playing,254,251,237
physician,254,240,210
lane,254,220,179
highly,254,254,236
hasnt,254,251,237
mostly,253,250,228
legislation,253,249,227
extremely,253,253,237
urge,252,251,235
shoulder,252,143,135
email,252,240,221
stress,251,245,214
smart,251,247,231
precaution,251,250,237
orange,251,222,205
camera,251,249,229
bottom,251,245,233
afternoon,251,249,199
wh,250,247,225
nature,250,233,214
management,250,248,223
excited,250,250,241
adult,250,236,216
90,250,245,232
self,249,247,226
ground,249,248,217
fix,249,248,226
enjoy,249,247,229
clean,249,245,221
38,249,244,227
27,249,238,216
twice,248,247,234
reached,248,245,234
proper,248,248,236
possibly,248,248,233
donor,248,238,218
certain,248,247,234
volunteer,247,230,203
moron,247,246,220
facebook,247,231,211
estimate,247,244,231
continued,247,247,233
compared,247,245,230
bolsonaro,246,240,176
beautiful,246,246,234
announce,246,246,233
primary,245,230,188
ab,245,211,171
400,245,227,214
series,244,235,213
sample,244,232,223
failing,244,235,225
covered,244,240,234
bike,244,224,163
violating,243,241,225
standing,243,241,231
salon,243,204,187
reform,243,237,217
disabled,243,197,126
became,243,241,231
unnecessary,242,179,172
tough,242,229,215
third,242,240,225
terrorist,242,236,198
rich,242,228,214
miss,242,238,214
dog,242,223,211
doc,242,225,212
casos,242,198,65
bigger,242,238,228
status,241,237,194
process,241,237,227
offered,241,240,228
labour,241,226,200
infrastructure,241,231,213
excellent,241,236,213
crew,241,232,209
approval,241,224,207
afford,241,234,227
strike,240,239,230
statistic,240,237,209
profit,240,234,208
increasing,240,237,220
hamilton,240,230,183
glove,240,224,211
france,240,228,178
coward,240,239,225
showed,239,235,218
played,239,227,222
mortality,239,224,197
handled,239,237,227
fail,239,216,193
encouraged,239,236,222
column,239,236,217
wed,238,236,230
wall,238,235,216
soros,238,222,192
shift,238,237,227
recover,238,236,210
final,238,237,230
unarmed,237,128,120
treated,237,231,210
obviously,237,237,221
continuing,237,237,224
confirms,237,236,219
college,237,215,183
towards,236,236,215
propaganda,236,231,210
lawyer,236,223,213
haircut,236,231,218
culture,236,231,215
terrible,235,232,220
specific,235,233,227
eu,235,224,159
cette,235,230,160
urging,234,232,227
spot,234,227,203
rid,234,231,218
min,234,232,208
juin,234,170,93
form,234,232,215
extended,234,229,214
75,234,233,207
seat,233,218,208
exclusive,233,233,173
82,233,219,191
success,232,228,212
sell,232,225,210
mentalhealth,232,227,171
manitoba,232,218,117
eat,232,229,218
contract,232,222,208
committed,232,227,208
code,232,226,216
bunker,232,231,208
struggle,231,229,211
qu,231,211,134
politically,231,229,213
employer,231,225,207
armed,231,228,218
tired,230,218,213
saving,230,225,213
provider,230,222,202
golf,230,219,201
deficit,230,221,207
columbia,230,230,191
clinic,230,217,195
10000,230,227,212
una,229,207,82
tourism,229,209,174
stigmabase,229,229,5
pray,229,224,209
misinformation,229,222,195
gassed,229,155,149
commercial,229,212,182
baby,229,215,199
origin,228,225,216
denied,228,227,202
antilockdown,228,227,209
setting,227,227,206
rose,227,225,212
liar,227,223,207
everybody,227,225,216
cell,227,210,199
tout,226,217,174
designed,226,226,216
communist,226,214,172
carry,226,225,200
ça,225,209,134
virtue,225,225,194
stepping,225,222,207
queen,225,218,198
missed,225,216,205
map,225,204,171
counted,225,221,209
70,225,215,201
surpasses,224,223,211
star,224,215,197
serve,224,222,218
plandemic,224,222,168
opened,224,221,210
enter,224,202,187
disgraceful,224,224,199
clinical,224,218,175
affect,224,217,202
present,223,210,192
johnson,223,206,134
growth,223,215,194
globalnews,223,222,163
fought,223,178,173
cold,223,193,184
300,223,221,189
upon,222,222,202
trip,222,203,184
fault,222,169,165
covid19bc,222,222,132
chart,222,218,178
resign,221,217,202
northern,221,204,129
missing,221,212,192
meat,221,199,182
md,221,198,165
lawsuit,221,212,198
korea,221,202,171
headline,221,220,196
glad,221,219,211
equipment,221,217,194
su,220,194,76
quick,220,219,203
delivery,220,211,198
cummings,220,199,93
capital,220,216,203
400000,220,219,194
st,219,197,179
devastating,219,219,207
daughter,219,214,203
trade,218,205,183
reopened,218,218,207
promote,218,217,209
prevented,218,216,206
fbi,218,217,202
crazy,218,215,208
camp,218,188,168
wedding,217,160,140
product,217,210,190
japan,217,190,172
felt,217,212,200
century,217,217,203
cartoon,217,207,164
washing,216,215,206
shared,216,208,183
purpose,216,214,196
mike,216,197,179
forgotten,216,214,203
decline,216,197,185
complaint,216,215,201
card,216,199,182
attacked,216,216,201
walking,215,208,199
violation,215,214,203
surprise,215,211,208
shes,215,203,195
selling,215,215,214
publicly,215,211,192
host,215,207,194
holy,215,215,209
size,214,211,195
profile,214,214,204
celliottability,214,210,156
activist,214,207,186
winning,213,210,204
urgent,213,213,178
topoli,213,212,139
suggest,213,211,200
ridiculous,213,212,199
regulation,213,203,178
prisoner,213,198,164
fun,213,209,197
cpchq,213,213,157
notre,212,178,115
meant,212,211,198
launch,212,209,194
feed,212,206,199
contre,212,208,138
wellbeing,211,210,179
van,211,176,124
type,211,207,190
putin,211,201,182
multiple,211,208,200
cest,211,190,126
6000,211,210,204
sale,210,188,145
planned,210,208,187
easily,210,205,198
deserves,210,209,203
ardern,210,210,191
wondering,209,208,203
receiving,209,208,196
publichealth,209,209,156
más,209,191,60
land,209,207,189
independent,209,205,185
england,209,201,116
birthday,209,180,165
anywhere,209,208,199
african,209,201,179
suspect,208,203,190
stated,208,208,195
reveals,208,208,198
policing,208,201,188
mob,208,204,173
jump,208,205,188
guide,208,201,191
fellow,208,205,170
crucial,208,207,193
cool,208,194,184
shooting,207,196,183
ending,207,206,197
definitely,207,206,196
usual,206,201,193
san,206,185,165
goal,206,200,195
central,206,203,173
cash,206,195,185
brunswick,206,205,165
botched,206,206,192
africa,206,190,133
tweeting,205,202,194
surveillance,205,205,170
storm,205,203,197
refusing,205,205,195
package,205,201,193
onhealth,205,205,100
monitoring,205,201,165
implemented,205,205,197
honest,205,204,195
graduation,205,189,179
era,205,204,185
busy,205,198,184
army,205,202,195
antiblack,205,202,182
anaira,205,205,189
threatened,204,204,196
retweet,204,200,181
personnes,204,178,106
participating,204,204,199
fl,204,190,181
yell,203,203,192
trillion,203,194,185
tally,203,199,176
prediction,203,193,181
platform,203,203,191
moved,203,199,182
main,203,201,183
hill,203,203,194
garden,203,196,188
fit,203,201,191
experiencing,203,203,186
chain,203,197,143
basically,203,203,199
advocate,203,203,183
été,202,177,115
touch,202,199,194
returning,202,199,182
journal,202,201,189
bullet,202,183,179
base,202,201,190
admitted,202,201,186
useless,201,197,177
trudeaublackface,201,201,148
remove,201,198,187
handle,201,200,192
direction,201,200,189
cleaning,201,174,164
caregiver,201,179,120
trans,200,101,93
surprised,200,200,195
prepared,200,199,193
mcconnell,200,189,164
forprofit,200,199,180
fait,200,192,126
brother,200,191,181
bcs,200,189,159
34,200,199,188
window,199,194,185
uncertainty,199,197,169
similar,199,198,192
potentially,199,199,188
peel,199,186,140
paramedic,199,177,159
immigrant,199,117,115
digital,199,191,167
combat,199,197,175
anyway,199,190,181
48,199,195,180
technology,198,187,162
sending,198,196,188
pattyhajdu,198,197,160
loan,198,185,164
launched,198,198,188
abhealth,198,198,125
visited,197,197,187
surgery,197,187,176
round,197,190,177
scale,196,194,171
prior,196,196,183
movie,196,188,175
lesson,196,193,175
focused,196,189,175
dozen,196,194,186
considered,196,196,174
alive,196,192,183
aide,196,185,159
tenant,195,157,135
solidarity,195,193,171
promise,195,177,175
comply,195,194,190
absolute,195,195,186
rarely,194,194,187
msnbc,194,192,174
jacinda,194,194,175
indoors,194,188,179
exercise,194,179,164
banned,194,190,177
2016,194,166,159
wtf,193,192,184
develop,193,192,181
contain,193,190,177
cdnmedia,193,193,138
200,193,187,178
traffic,192,187,178
theyve,192,190,182
saskatchewan,192,168,102
rating,192,176,166
provided,192,191,179
presidency,192,192,180
insane,192,190,182
certainly,192,191,186
causing,192,187,173
bus,192,179,174
overall,191,188,171
ocean,191,117,104
obvious,191,188,180
driven,191,188,181
childcare,191,172,142
buying,191,188,185
arrived,191,190,185
44,191,190,176
tory,190,181,128
suppression,190,188,176
request,190,184,175
outrage,190,182,176
gatewaypundit,190,190,129
donation,190,178,168
changing,190,186,182
bought,190,189,174
allows,190,187,169
turning,189,188,180
tracking,189,181,170
theresa,189,189,176
rock,189,187,184
resolved,189,187,103
perfectly,189,189,184
location,189,179,172
grow,189,189,177
grandparent,189,186,181
georgia,189,188,157
document,189,172,159
declare,189,185,173
bored,189,187,183
agreed,189,189,182
addressing,189,184,170
promising,188,188,184
pandemia,188,184,71
oversight,188,186,178
bien,188,183,138
universal,187,184,159
transportation,187,172,154
threatening,187,186,177
september,187,184,171
pressure,187,185,172
claiming,187,187,182
adding,187,178,175
write,186,186,171
stats,186,183,165
retracted,186,181,154
procedure,186,184,173
older,186,172,156
laid,186,184,172
factor,186,181,169
completed,186,179,132
averaging,186,104,102
thrown,185,185,178
reveal,185,183,177
reelection,185,184,165
peak,185,176,162
nb,185,169,130
looter,185,182,162
letting,185,185,180
dy,185,185,169
defeat,185,182,169
contagious,185,184,172
celebrate,185,184,172
alarm,185,184,165
promoting,184,183,173
outcome,184,183,171
involved,184,182,178
innocent,184,181,174
globalnewreality,184,184,51
expertise,184,182,173
eligible,184,183,146
drink,184,183,175
cp24,184,184,125
az,184,170,147
admit,184,182,175
troop,183,182,173
stood,183,163,160
sight,183,183,175
proven,183,182,175
previously,183,183,177
pakistan,183,164,82
legault,183,177,119
kneeling,183,183,166
gouvernement,183,181,110
extreme,183,177,171
droplet,183,169,159
driving,183,177,171
destruction,183,179,164
dem,183,172,142
bunch,183,183,171
ai,183,164,110
stayhomestaysafe,182,182,177
speed,182,174,160
signed,182,182,174
shouldnt,182,181,177
nonmedical,182,177,159
legislature,182,180,165
killer,182,177,166
humanity,182,179,170
hotel,182,160,150
grand,182,178,156
g7,182,176,163
delhi,182,145,56
asian,182,170,159
advance,182,182,177
reduced,181,178,169
reckless,181,170,165
jkwanmd,181,178,85
deployed,181,179,174
accurate,181,180,163
trash,180,178,166
penny,180,177,164
episode,180,162,146
easier,180,179,165
contains,180,180,178
beaten,180,180,175
veteran,179,176,165
surface,179,172,164
